향수ID,향수명,브랜드명,노트명,구분
3021,Shower Fresh,Clean,오렌지 꽃,mid
3021,Shower Fresh,Clean,은방울꽃,mid
3021,Shower Fresh,Clean,재스민,mid
3021,Shower Fresh,Clean,머스크,base
3021,Shower Fresh,Clean,우디 노트,base
55041,Solar Bloom,Clean,베르가못,top
55041,Solar Bloom,Clean,만다린 오렌지,top
55041,Solar Bloom,Clean,코코넛 밀크,mid
55041,Solar Bloom,Clean,오렌지 꽃,mid
55041,Solar Bloom,Clean,프리지아,mid
55041,Solar Bloom,Clean,재스민,mid
55041,Solar Bloom,Clean,베티버,base
55041,Solar Bloom,Clean,석탄,base
55041,Solar Bloom,Clean,패출리,base
68416,Pure Soap,Clean,알데하이드,top
68416,Pure Soap,Clean,만다린 오렌지,top
68416,Pure Soap,Clean,허브 노트,top
68416,Pure Soap,Clean,라벤더,mid
68416,Pure Soap,Clean,재스민,mid
68416,Pure Soap,Clean,시클라멘,mid
68416,Pure Soap,Clean,머스크,base
68416,Pure Soap,Clean,오렌지 꽃,base
68416,Pure Soap,Clean,샌달우드,base
30822,Air,Clean,산의 공기,top
30822,Air,Clean,베르가못 꽃,top
30822,Air,Clean,그린 어코드,mid
30822,Air,Clean,프리지아,mid
30822,Air,Clean,모란,mid
30822,Air,Clean,알데하이드,base
30822,Air,Clean,파우더리 노트,base
30822,Air,Clean,머스크,base
30822,Air,Clean,캐시미어 우드,base
30822,Air,Clean,화이트 앰버,base
3027,Fragrance,Clean,라임,top
3027,Fragrance,Clean,핑크 자몽,top
3027,Fragrance,Clean,오렌지,top
3027,Fragrance,Clean,베르가못,top
3027,Fragrance,Clean,오렌지 꽃,top
3027,Fragrance,Clean,야생 베리,top
3027,Fragrance,Clean,라벤더,mid
3027,Fragrance,Clean,릴리,mid
3027,Fragrance,Clean,바이올렛,mid
3027,Fragrance,Clean,재스민,mid
3027,Fragrance,Clean,패션 플라워,mid
3027,Fragrance,Clean,다마스크 로즈,mid
3027,Fragrance,Clean,화이트 머스크,base
3027,Fragrance,Clean,제라늄,base
3027,Fragrance,Clean,헬리오트로프,base
3023,Ultimate,Clean,베르가못,top
3023,Ultimate,Clean,레몬,top
3023,Ultimate,Clean,라임,top
3023,Ultimate,Clean,라벤더,mid
3023,Ultimate,Clean,재스민,mid
3023,Ultimate,Clean,은방울꽃,mid
3023,Ultimate,Clean,튜베로즈,mid
3023,Ultimate,Clean,화이트 로즈,mid
3023,Ultimate,Clean,머스크,base
3023,Ultimate,Clean,네롤리,base
42893,Citron Fig,Clean,레몬,top
42893,Citron Fig,Clean,생강,top
42893,Citron Fig,Clean,만다린 오렌지,mid
42893,Citron Fig,Clean,민트,mid
42893,Citron Fig,Clean,카다멈,mid
42893,Citron Fig,Clean,코파이바 발삼,mid
42893,Citron Fig,Clean,샌달우드,base
42893,Citron Fig,Clean,시더,base
42893,Citron Fig,Clean,머스크,base
66651,Lush Fleur,Clean,베르가못,top
66651,Lush Fleur,Clean,라즈베리,top
66651,Lush Fleur,Clean,만다린 오렌지,top
66651,Lush Fleur,Clean,다마스크 로즈,mid
66651,Lush Fleur,Clean,재스민,mid
66651,Lush Fleur,Clean,가드니아,mid
66651,Lush Fleur,Clean,머스크,base
66651,Lush Fleur,Clean,이끼,base
66651,Lush Fleur,Clean,바닐라,base
66651,Lush Fleur,Clean,앰버,base
82586,Apple Blossom,Clean,사과,top
82586,Apple Blossom,Clean,배,top
82586,Apple Blossom,Clean,자몽,top
82586,Apple Blossom,Clean,프리지아,mid
82586,Apple Blossom,Clean,재스민,mid
82586,Apple Blossom,Clean,모란,mid
82586,Apple Blossom,Clean,워터리 노트,base
82586,Apple Blossom,Clean,머스크,base
82586,Apple Blossom,Clean,Orcanox™,base
82586,Apple Blossom,Clean,앰버우드,base
75629,Soft Laundry,Clean,워터 노트,top
75629,Soft Laundry,Clean,배,top
75629,Soft Laundry,Clean,베르가못,top
75629,Soft Laundry,Clean,수련,mid
75629,Soft Laundry,Clean,재스민,mid
75629,Soft Laundry,Clean,아이리스,mid
75629,Soft Laundry,Clean,머스크,base
75629,Soft Laundry,Clean,앰버,base
75629,Soft Laundry,Clean,샌달우드,base
10573,Jimmy Choo Jimmy Choo for women,Jimmy Choo,배,top
10573,Jimmy Choo Jimmy Choo for women,Jimmy Choo,만다린 오렌지,top
10573,Jimmy Choo Jimmy Choo for women,Jimmy Choo,그린 노트,top
10573,Jimmy Choo Jimmy Choo for women,Jimmy Choo,오키드,mid
10573,Jimmy Choo Jimmy Choo for women,Jimmy Choo,토피,base
10573,Jimmy Choo Jimmy Choo for women,Jimmy Choo,패출리,base
64015,I Want Choo,Jimmy Choo,복숭아,top
64015,I Want Choo,Jimmy Choo,만다린 오렌지,top
64015,I Want Choo,Jimmy Choo,재스민,mid
64015,I Want Choo,Jimmy Choo,레드 릴리,mid
64015,I Want Choo,Jimmy Choo,바닐라,base
49615,Fever,Jimmy Choo,자두,top
49615,Fever,Jimmy Choo,리치,top
49615,Fever,Jimmy Choo,자몽,top
49615,Fever,Jimmy Choo,헬리오트로프,mid
49615,Fever,Jimmy Choo,바닐라 오키드,mid
49615,Fever,Jimmy Choo,재스민,mid
49615,Fever,Jimmy Choo,오렌지 꽃,mid
49615,Fever,Jimmy Choo,통카빈,base
49615,Fever,Jimmy Choo,바닐라,base
49615,Fever,Jimmy Choo,벤조인,base
49615,Fever,Jimmy Choo,커피,base
49615,Fever,Jimmy Choo,헤이즐넛,base
49615,Fever,Jimmy Choo,샌달우드,base
75969,I Want Choo Forever,Jimmy Choo,비터 아몬드,top
75969,I Want Choo Forever,Jimmy Choo,로즈,top
75969,I Want Choo Forever,Jimmy Choo,체리,mid
75969,I Want Choo Forever,Jimmy Choo,재스민,mid
75969,I Want Choo Forever,Jimmy Choo,베티버,mid
75969,I Want Choo Forever,Jimmy Choo,바닐라,base
75969,I Want Choo Forever,Jimmy Choo,통카빈,base
75969,I Want Choo Forever,Jimmy Choo,앰버,base
75969,I Want Choo Forever,Jimmy Choo,오크모스,base
31233,Illicit,Jimmy Choo,생강,top
31233,Illicit,Jimmy Choo,비터 오렌지,top
31233,Illicit,Jimmy Choo,재스민 삼박,mid
31233,Illicit,Jimmy Choo,오렌지 꽃,mid
31233,Illicit,Jimmy Choo,로즈,mid
31233,Illicit,Jimmy Choo,꿀,base
31233,Illicit,Jimmy Choo,앰버,base
31233,Illicit,Jimmy Choo,캐러멜,base
31233,Illicit,Jimmy Choo,바닐라,base
31233,Illicit,Jimmy Choo,샌달우드,base
31233,Illicit,Jimmy Choo,캐시미어 우드,base
43304,Man Ice,Jimmy Choo,시트론,top
43304,Man Ice,Jimmy Choo,베르가못,top
43304,Man Ice,Jimmy Choo,만다린 오렌지,top
43304,Man Ice,Jimmy Choo,사과,mid
43304,Man Ice,Jimmy Choo,시더,mid
43304,Man Ice,Jimmy Choo,베티버,mid
43304,Man Ice,Jimmy Choo,패출리,mid
43304,Man Ice,Jimmy Choo,머스크,base
43304,Man Ice,Jimmy Choo,암브록산,base
43304,Man Ice,Jimmy Choo,이끼,base
29165,Blossom,Jimmy Choo,라즈베리,top
29165,Blossom,Jimmy Choo,레드 베리,top
29165,Blossom,Jimmy Choo,시트러스류,top
29165,Blossom,Jimmy Choo,스위트 피,mid
29165,Blossom,Jimmy Choo,로즈,mid
29165,Blossom,Jimmy Choo,화이트 머스크,base
29165,Blossom,Jimmy Choo,샌달우드,base
25977,Man,Jimmy Choo,파인애플 잎,top
25977,Man,Jimmy Choo,스웨이드,top
25977,Man,Jimmy Choo,라벤더,mid
25977,Man,Jimmy Choo,멜론,mid
25977,Man,Jimmy Choo,핑크 페퍼,base
25977,Man,Jimmy Choo,패출리,base
53143,Floral,Jimmy Choo,천도복숭아,top
53143,Floral,Jimmy Choo,귤,top
53143,Floral,Jimmy Choo,베르가못,top
53143,Floral,Jimmy Choo,목련,mid
53143,Floral,Jimmy Choo,살구 꽃,mid
53143,Floral,Jimmy Choo,스위트 피,mid
53143,Floral,Jimmy Choo,머스크,base
53143,Floral,Jimmy Choo,암브록산,base
53143,Floral,Jimmy Choo,우디 노트,base
17223,Flash,Jimmy Choo,핑크 페퍼,top
17223,Flash,Jimmy Choo,빅 스트로베리,top
17223,Flash,Jimmy Choo,귤,top
17223,Flash,Jimmy Choo,튜베로즈,mid
17223,Flash,Jimmy Choo,화이트 릴리,mid
17223,Flash,Jimmy Choo,재스민,mid
17223,Flash,Jimmy Choo,헬리오트로프,base
17223,Flash,Jimmy Choo,화이트 우드,base
39467,Man Intense,Jimmy Choo,멜론,top
39467,Man Intense,Jimmy Choo,라벤더,top
39467,Man Intense,Jimmy Choo,만다린 오렌지,top
39467,Man Intense,Jimmy Choo,블랙 페퍼,mid
39467,Man Intense,Jimmy Choo,제라늄,mid
39467,Man Intense,Jimmy Choo,아르테미시아,mid
39467,Man Intense,Jimmy Choo,통카빈,base
39467,Man Intense,Jimmy Choo,패출리,base
39467,Man Intense,Jimmy Choo,라브다넘,base
95156,I Want Choo Le Parfum,Jimmy Choo,배,top
95156,I Want Choo Le Parfum,Jimmy Choo,블랙베리,top
95156,I Want Choo Le Parfum,Jimmy Choo,가드니아,top
95156,I Want Choo Le Parfum,Jimmy Choo,패출리,mid
95156,I Want Choo Le Parfum,Jimmy Choo,재스민,mid
95156,I Want Choo Le Parfum,Jimmy Choo,암브레트,mid
95156,I Want Choo Le Parfum,Jimmy Choo,프랄린,base
95156,I Want Choo Le Parfum,Jimmy Choo,샌달우드,base
95156,I Want Choo Le Parfum,Jimmy Choo,이끼,base
14109,Eau de Toilette,Jimmy Choo,배,top
14109,Eau de Toilette,Jimmy Choo,그린 노트,top
14109,Eau de Toilette,Jimmy Choo,생강,top
14109,Eau de Toilette,Jimmy Choo,타이프 로즈,mid
14109,Eau de Toilette,Jimmy Choo,오키드,mid
14109,Eau de Toilette,Jimmy Choo,우디 노트,base
14109,Eau de Toilette,Jimmy Choo,버지니아 시더,base
79659,Rose Passion,Jimmy Choo,프랑지파니,top
79659,Rose Passion,Jimmy Choo,재스민,top
79659,Rose Passion,Jimmy Choo,코코넛 밀크,mid
79659,Rose Passion,Jimmy Choo,오키드,mid
79659,Rose Passion,Jimmy Choo,바닐라,base
79659,Rose Passion,Jimmy Choo,샌달우드,base
42129,L'Eau,Jimmy Choo,히비스커스,top
42129,L'Eau,Jimmy Choo,베르가못,top
42129,L'Eau,Jimmy Choo,모란,mid
42129,L'Eau,Jimmy Choo,천도복숭아,mid
42129,L'Eau,Jimmy Choo,머스크,base
42129,L'Eau,Jimmy Choo,시더,base
73399,Man Aqua,Jimmy Choo,자몽,top
73399,Man Aqua,Jimmy Choo,카다멈,top
73399,Man Aqua,Jimmy Choo,바닷물,mid
73399,Man Aqua,Jimmy Choo,클라리 세이지,mid
73399,Man Aqua,Jimmy Choo,패출리,base
73399,Man Aqua,Jimmy Choo,이끼,base
49723,Man Blue,Jimmy Choo,라벤더,top
49723,Man Blue,Jimmy Choo,블랙 페퍼,top
49723,Man Blue,Jimmy Choo,클라리 세이지,top
49723,Man Blue,Jimmy Choo,베르가못,top
49723,Man Blue,Jimmy Choo,용연향,mid
49723,Man Blue,Jimmy Choo,레더,mid
49723,Man Blue,Jimmy Choo,사이프러스,mid
49723,Man Blue,Jimmy Choo,사과,mid
49723,Man Blue,Jimmy Choo,파인애플,mid
49723,Man Blue,Jimmy Choo,바닐라,base
49723,Man Blue,Jimmy Choo,샌달우드,base
49723,Man Blue,Jimmy Choo,베티버,base
49723,Man Blue,Jimmy Choo,패출리,base
35221,Illicit Flower,Jimmy Choo,만다린 오렌지,top
35221,Illicit Flower,Jimmy Choo,살구,top
35221,Illicit Flower,Jimmy Choo,자몽 꽃,mid
35221,Illicit Flower,Jimmy Choo,로즈,mid
35221,Illicit Flower,Jimmy Choo,프리지아,mid
35221,Illicit Flower,Jimmy Choo,배,mid
35221,Illicit Flower,Jimmy Choo,재스민,mid
35221,Illicit Flower,Jimmy Choo,머스크,base
35221,Illicit Flower,Jimmy Choo,캐시미어 우드,base
35221,Illicit Flower,Jimmy Choo,샌달우드,base
35221,Illicit Flower,Jimmy Choo,바닐라,base
35221,Illicit Flower,Jimmy Choo,벤조인,base
60129,Iris Crush,Jimmy Choo,프리지아,top
60129,Iris Crush,Jimmy Choo,네롤리,top
60129,Iris Crush,Jimmy Choo,핑크 페퍼,top
60129,Iris Crush,Jimmy Choo,아이리스,mid
60129,Iris Crush,Jimmy Choo,립스틱,mid
60129,Iris Crush,Jimmy Choo,헬리오트로프,mid
60129,Iris Crush,Jimmy Choo,통카빈,base
60129,Iris Crush,Jimmy Choo,머스크,base
60129,Iris Crush,Jimmy Choo,패출리,base
60132,Vanilla Love,Jimmy Choo,몰약,top
60132,Vanilla Love,Jimmy Choo,블랙 페퍼,top
60132,Vanilla Love,Jimmy Choo,사과,top
60132,Vanilla Love,Jimmy Choo,바닐라,mid
60132,Vanilla Love,Jimmy Choo,통카빈,mid
60132,Vanilla Love,Jimmy Choo,패출리,mid
60132,Vanilla Love,Jimmy Choo,토피,base
60132,Vanilla Love,Jimmy Choo,앰버,base
60132,Vanilla Love,Jimmy Choo,사프란,base
113626,I Want Choo With Love,Jimmy Choo,라즈베리,top
113626,I Want Choo With Love,Jimmy Choo,오렌지 꽃,top
113626,I Want Choo With Love,Jimmy Choo,만다린 오렌지,top
113626,I Want Choo With Love,Jimmy Choo,로즈,mid
113626,I Want Choo With Love,Jimmy Choo,히비스커스,mid
113626,I Want Choo With Love,Jimmy Choo,프리지아,mid
113626,I Want Choo With Love,Jimmy Choo,바닐라,base
113626,I Want Choo With Love,Jimmy Choo,머스크,base
113626,I Want Choo With Love,Jimmy Choo,샌달우드,base
56740,Urban Hero,Jimmy Choo,블랙 페퍼,top
56740,Urban Hero,Jimmy Choo,핑거 라임,top
56740,Urban Hero,Jimmy Choo,팔리산더 로즈우드,mid
56740,Urban Hero,Jimmy Choo,베티버,mid
56740,Urban Hero,Jimmy Choo,레더,base
56740,Urban Hero,Jimmy Choo,용연향,base
18386,Exotic,Jimmy Choo,블랙 커런트,top
18386,Exotic,Jimmy Choo,핑크 자몽,top
18386,Exotic,Jimmy Choo,패션 플라워,mid
18386,Exotic,Jimmy Choo,오키드,mid
18386,Exotic,Jimmy Choo,플로럴 노트,mid
18386,Exotic,Jimmy Choo,라즈베리,base
18386,Exotic,Jimmy Choo,패출리,base
27431,Stars,Jimmy Choo,설탕 조림 오렌지,top
27431,Stars,Jimmy Choo,오렌지,top
27431,Stars,Jimmy Choo,토피,mid
27431,Stars,Jimmy Choo,오키드,mid
27431,Stars,Jimmy Choo,패출리,base
27431,Stars,Jimmy Choo,샌달우드,base
68360,Urban Hero Gold Edition,Jimmy Choo,파인애플,top
68360,Urban Hero Gold Edition,Jimmy Choo,블러드 오렌지,top
68360,Urban Hero Gold Edition,Jimmy Choo,통카빈,mid
68360,Urban Hero Gold Edition,Jimmy Choo,라벤더,mid
68360,Urban Hero Gold Edition,Jimmy Choo,샌달우드,base
68360,Urban Hero Gold Edition,Jimmy Choo,오크모스,base
72,Flower by Kenzo,Kenzo,불가리안 로즈,top
72,Flower by Kenzo,Kenzo,산사나무,top
72,Flower by Kenzo,Kenzo,블랙 커런트,top
72,Flower by Kenzo,Kenzo,만다린 오렌지,top
72,Flower by Kenzo,Kenzo,파르마 바이올렛,mid
72,Flower by Kenzo,Kenzo,로즈,mid
72,Flower by Kenzo,Kenzo,오포포낙스,mid
72,Flower by Kenzo,Kenzo,재스민,mid
72,Flower by Kenzo,Kenzo,바닐라,base
72,Flower by Kenzo,Kenzo,화이트 머스크,base
72,Flower by Kenzo,Kenzo,인센스,base
70,Jungle L'Elephant,Kenzo,정향,top
70,Jungle L'Elephant,Kenzo,커민,top
70,Jungle L'Elephant,Kenzo,만다린 오렌지,top
70,Jungle L'Elephant,Kenzo,카다멈,mid
70,Jungle L'Elephant,Kenzo,캐러웨이,mid
70,Jungle L'Elephant,Kenzo,감초,mid
70,Jungle L'Elephant,Kenzo,망고,mid
70,Jungle L'Elephant,Kenzo,일랑일랑,mid
70,Jungle L'Elephant,Kenzo,헬리오트로프,mid
70,Jungle L'Elephant,Kenzo,가드니아,mid
70,Jungle L'Elephant,Kenzo,바닐라,base
70,Jungle L'Elephant,Kenzo,앰버,base
70,Jungle L'Elephant,Kenzo,패출리,base
664,Amour,Kenzo,쌀,top
664,Amour,Kenzo,백차,top
664,Amour,Kenzo,프랑지파니,mid
664,Amour,Kenzo,벚꽃,mid
664,Amour,Kenzo,헬리오트로프,mid
664,Amour,Kenzo,바닐라,base
664,Amour,Kenzo,머스크,base
664,Amour,Kenzo,인센스,base
664,Amour,Kenzo,타나카 우드,base
78,L'Eau par Kenzo,Kenzo,갈대,top
78,L'Eau par Kenzo,Kenzo,민트,top
78,L'Eau par Kenzo,Kenzo,그린 라일락,top
78,L'Eau par Kenzo,Kenzo,만다린 오렌지,top
78,L'Eau par Kenzo,Kenzo,핑크 페퍼,top
78,L'Eau par Kenzo,Kenzo,수련,mid
78,L'Eau par Kenzo,Kenzo,페퍼,mid
78,L'Eau par Kenzo,Kenzo,바이올렛,mid
78,L'Eau par Kenzo,Kenzo,백도,mid
78,L'Eau par Kenzo,Kenzo,아마릴리스,mid
78,L'Eau par Kenzo,Kenzo,로즈,mid
78,L'Eau par Kenzo,Kenzo,시더,base
78,L'Eau par Kenzo,Kenzo,화이트 머스크,base
78,L'Eau par Kenzo,Kenzo,바닐라,base
67899,Homme Eau de Toilette Intense,Kenzo,씨 노트,top
67899,Homme Eau de Toilette Intense,Kenzo,칼립손,top
67899,Homme Eau de Toilette Intense,Kenzo,핑크 페퍼,top
67899,Homme Eau de Toilette Intense,Kenzo,스파이스,top
67899,Homme Eau de Toilette Intense,Kenzo,무화과,mid
67899,Homme Eau de Toilette Intense,Kenzo,무화과 나무,mid
67899,Homme Eau de Toilette Intense,Kenzo,베티버,mid
67899,Homme Eau de Toilette Intense,Kenzo,샌달우드,base
67899,Homme Eau de Toilette Intense,Kenzo,아키갈라우드,base
67899,Homme Eau de Toilette Intense,Kenzo,패출리,base
73225,Homme Eau de Parfum,Kenzo,씨 노트,top
73225,Homme Eau de Parfum,Kenzo,레더,mid
73225,Homme Eau de Parfum,Kenzo,패출리,base
77,pour Homme,Kenzo,씨 노트,top
77,pour Homme,Kenzo,마호가니,top
77,pour Homme,Kenzo,세이지,top
77,pour Homme,Kenzo,베르가못,top
77,pour Homme,Kenzo,레몬,top
77,pour Homme,Kenzo,소나무,mid
77,pour Homme,Kenzo,주니퍼 베리,mid
77,pour Homme,Kenzo,카네이션,mid
77,pour Homme,Kenzo,넛멕,mid
77,pour Homme,Kenzo,은방울꽃,mid
77,pour Homme,Kenzo,로즈,mid
77,pour Homme,Kenzo,캐러웨이,mid
77,pour Homme,Kenzo,재스민,mid
77,pour Homme,Kenzo,복숭아,mid
77,pour Homme,Kenzo,오리스 루트,mid
77,pour Homme,Kenzo,발삼 전나무,base
77,pour Homme,Kenzo,샌달우드,base
77,pour Homme,Kenzo,시더,base
77,pour Homme,Kenzo,머스크,base
77,pour Homme,Kenzo,오크모스,base
77,pour Homme,Kenzo,베티버,base
77,pour Homme,Kenzo,앰버,base
77,pour Homme,Kenzo,라브다넘,base
79,L'Eau par Kenzo pour Homme,Kenzo,유자,top
79,L'Eau par Kenzo pour Homme,Kenzo,레몬,top
79,L'Eau par Kenzo pour Homme,Kenzo,그린 파프리카,top
79,L'Eau par Kenzo pour Homme,Kenzo,워터 노트,mid
79,L'Eau par Kenzo pour Homme,Kenzo,연꽃,mid
79,L'Eau par Kenzo pour Homme,Kenzo,워터 민트,mid
79,L'Eau par Kenzo pour Homme,Kenzo,그린 노트,mid
79,L'Eau par Kenzo pour Homme,Kenzo,화이트 머스크,base
79,L'Eau par Kenzo pour Homme,Kenzo,시더,base
40278,World,Kenzo,레드 프루트,top
40278,World,Kenzo,모란,mid
40278,World,Kenzo,플로럴 노트,mid
40278,World,Kenzo,이집트 재스민,mid
40278,World,Kenzo,암브록산,base
31539,Flower by Kenzo L'Elixir,Kenzo,라즈베리,top
31539,Flower by Kenzo L'Elixir,Kenzo,만다린 오렌지,top
31539,Flower by Kenzo L'Elixir,Kenzo,불가리안 로즈,mid
31539,Flower by Kenzo L'Elixir,Kenzo,오렌지 꽃,mid
31539,Flower by Kenzo L'Elixir,Kenzo,프랄린,base
31539,Flower by Kenzo L'Elixir,Kenzo,파우더리 노트,base
31539,Flower by Kenzo L'Elixir,Kenzo,버번 바닐라,base
1469,Le Monde Est Beau,Kenzo,바질,top
1469,Le Monde Est Beau,Kenzo,블랙 커런트,top
1469,Le Monde Est Beau,Kenzo,만다린 오렌지,top
1469,Le Monde Est Beau,Kenzo,목련,top
1469,Le Monde Est Beau,Kenzo,인동덩굴,mid
1469,Le Monde Est Beau,Kenzo,재스민,mid
1469,Le Monde Est Beau,Kenzo,일본 벚꽃,mid
1469,Le Monde Est Beau,Kenzo,아이리스,mid
1469,Le Monde Est Beau,Kenzo,블랙베리,base
1469,Le Monde Est Beau,Kenzo,베티버,base
1469,Le Monde Est Beau,Kenzo,시더,base
1469,Le Monde Est Beau,Kenzo,샌달우드,base
1469,Le Monde Est Beau,Kenzo,통카빈,base
80042,Homme Marine,Kenzo,씨 노트,top
80042,Homme Marine,Kenzo,일랑일랑,mid
80042,Homme Marine,Kenzo,샌달우드,base
80042,Homme Marine,Kenzo,머스크,base
80,Parfum d'Ete 2002,Kenzo,은방울꽃,top
80,Parfum d'Ete 2002,Kenzo,그린 노트,top
80,Parfum d'Ete 2002,Kenzo,히아신스,mid
80,Parfum d'Ete 2002,Kenzo,재스민,mid
80,Parfum d'Ete 2002,Kenzo,모란,mid
80,Parfum d'Ete 2002,Kenzo,화이트 머스크,base
80,Parfum d'Ete 2002,Kenzo,샌달우드,base
71,Jungle Homme,Kenzo,시나몬,top
71,Jungle Homme,Kenzo,라임,top
71,Jungle Homme,Kenzo,베르가못,top
71,Jungle Homme,Kenzo,레몬,top
71,Jungle Homme,Kenzo,넛멕,mid
71,Jungle Homme,Kenzo,카다멈,mid
71,Jungle Homme,Kenzo,페퍼,mid
71,Jungle Homme,Kenzo,마테,mid
71,Jungle Homme,Kenzo,카네이션,mid
71,Jungle Homme,Kenzo,앰버,mid
71,Jungle Homme,Kenzo,과이악 우드,base
71,Jungle Homme,Kenzo,샌달우드,base
71,Jungle Homme,Kenzo,시더,base
71,Jungle Homme,Kenzo,벤조인,base
71,Jungle Homme,Kenzo,베티버,base
435,Jungle le Tigre,Kenzo,금귤,top
435,Jungle le Tigre,Kenzo,귤,top
435,Jungle le Tigre,Kenzo,오렌지,top
435,Jungle le Tigre,Kenzo,목서,mid
435,Jungle le Tigre,Kenzo,일랑일랑,mid
435,Jungle le Tigre,Kenzo,시나몬,base
435,Jungle le Tigre,Kenzo,앰버,base
55408,World Power,Kenzo,사이프러스,top
55408,World Power,Kenzo,씨 솔트,mid
55408,World Power,Kenzo,통카빈,base
76,Summer by Kenzo,Kenzo,시트러스류,top
76,Summer by Kenzo,Kenzo,레몬,top
76,Summer by Kenzo,Kenzo,베르가못,top
76,Summer by Kenzo,Kenzo,미모사,mid
76,Summer by Kenzo,Kenzo,아몬드 밀크,mid
76,Summer by Kenzo,Kenzo,은방울꽃,mid
76,Summer by Kenzo,Kenzo,바이올렛,mid
76,Summer by Kenzo,Kenzo,프리지아,mid
76,Summer by Kenzo,Kenzo,재스민,mid
76,Summer by Kenzo,Kenzo,머스크,base
76,Summer by Kenzo,Kenzo,레몬,base
76,Summer by Kenzo,Kenzo,앰버,base
76,Summer by Kenzo,Kenzo,우디 노트,base
76,Summer by Kenzo,Kenzo,스티락스,base
76,Summer by Kenzo,Kenzo,시더,base
3602,Power,Kenzo,고수,top
3602,Power,Kenzo,카다몬,top
