향수ID,향수명,브랜드명,어코드명,비율
25289,Daisy Dream,Marc Jacobs,Floral,83
25289,Daisy Dream,Marc Jacobs,Fresh,77
25289,Daisy Dream,Marc Jacobs,Sweet,40
25289,Daisy Dream,Marc Jacobs,Musky,34
25289,Daisy Dream,Marc Jacobs,Citrus,32
25289,Daisy Dream,Marc Jacobs,Spicy,32
49108,Daisy Love,Marc Jacobs,Sweet,100
49108,Daisy Love,Marc Jacobs,Fruity,80
49108,Daisy Love,Marc Jacobs,Green,78
49108,Daisy Love,Marc Jacobs,Musky,75
49108,Daisy Love,Marc Jacobs,Floral,56
49108,Daisy Love,Marc Jacobs,Aromatic,52
49108,Daisy Love,Marc Jacobs,Woody,50
49108,Daisy Love,Marc Jacobs,Fresh,40
14781,Dot,Marc Jacobs,Fruity,100
14781,Dot,Marc Jacobs,Sweet,94
14781,Dot,Marc Jacobs,Floral,47
14781,Dot,Marc Jacobs,Fresh,31
68534,Perfect Intense,Marc Jacobs,Sweet,100
68534,Perfect Intense,Marc Jacobs,Floral,63
68534,Perfect Intense,Marc Jacobs,Fruity,30
68534,Perfect Intense,Marc Jacobs,Woody,21
68534,Perfect Intense,Marc Jacobs,Green,18
18272,Honey,Marc Jacobs,Sweet,100
18272,Honey,Marc Jacobs,Fruity,53
18272,Honey,Marc Jacobs,Floral,40
18272,Honey,Marc Jacobs,Citrus,29
6166,Lola,Marc Jacobs,Floral,100
6166,Lola,Marc Jacobs,Sweet,76
6166,Lola,Marc Jacobs,Spicy,70
6166,Lola,Marc Jacobs,Fresh,36
6166,Lola,Marc Jacobs,Musky,35
6166,Lola,Marc Jacobs,Aromatic,34
6166,Lola,Marc Jacobs,Fruity,28
89906,Daisy Wild,Marc Jacobs,Floral,100
89906,Daisy Wild,Marc Jacobs,Fruity,60
89906,Daisy Wild,Marc Jacobs,Green,39
89906,Daisy Wild,Marc Jacobs,Woody,37
89906,Daisy Wild,Marc Jacobs,Aromatic,27
54415,Daisy Love Eau So Sweet,Marc Jacobs,Sweet,100
54415,Daisy Love Eau So Sweet,Marc Jacobs,Fruity,43
54415,Daisy Love Eau So Sweet,Marc Jacobs,Musky,25
11789,Oh Lola!,Marc Jacobs,Floral,100
11789,Oh Lola!,Marc Jacobs,Sweet,98
11789,Oh Lola!,Marc Jacobs,Fruity,78
11789,Oh Lola!,Marc Jacobs,Fresh,49
65666,Daisy Eau So Intense,Marc Jacobs,Sweet,100
65666,Daisy Eau So Intense,Marc Jacobs,Fruity,36
65666,Daisy Eau So Intense,Marc Jacobs,Floral,35
65666,Daisy Eau So Intense,Marc Jacobs,Musky,18
65666,Daisy Eau So Intense,Marc Jacobs,Resinous,17
65666,Daisy Eau So Intense,Marc Jacobs,Woody,16
39513,Divine Decadence,Marc Jacobs,Floral,100
39513,Divine Decadence,Marc Jacobs,Citrus,83
39513,Divine Decadence,Marc Jacobs,Sweet,77
39513,Divine Decadence,Marc Jacobs,Spicy,37
39513,Divine Decadence,Marc Jacobs,Resinous,35
39513,Divine Decadence,Marc Jacobs,Aromatic,33
39513,Divine Decadence,Marc Jacobs,Musky,30
75191,Daisy Ever So Fresh,Marc Jacobs,Fruity,100
75191,Daisy Ever So Fresh,Marc Jacobs,Sweet,48
75191,Daisy Ever So Fresh,Marc Jacobs,Citrus,40
75191,Daisy Ever So Fresh,Marc Jacobs,Floral,29
75191,Daisy Ever So Fresh,Marc Jacobs,Woody,25
96014,Perfect Elixir,Marc Jacobs,Sweet,100
96014,Perfect Elixir,Marc Jacobs,Resinous,53
96014,Perfect Elixir,Marc Jacobs,Woody,40
96014,Perfect Elixir,Marc Jacobs,Fruity,32
96014,Perfect Elixir,Marc Jacobs,Green,17
108514,Perfect Absolute,Marc Jacobs,Sweet,100
108514,Perfect Absolute,Marc Jacobs,Resinous,44
108514,Perfect Absolute,Marc Jacobs,Fruity,43
108514,Perfect Absolute,Marc Jacobs,Floral,39
108514,Perfect Absolute,Marc Jacobs,Woody,26
46200,Decadence Eau So Decadent,Marc Jacobs,Floral,100
46200,Decadence Eau So Decadent,Marc Jacobs,Fruity,80
46200,Decadence Eau So Decadent,Marc Jacobs,Fresh,51
46200,Decadence Eau So Decadent,Marc Jacobs,Green,50
46200,Decadence Eau So Decadent,Marc Jacobs,Sweet,47
46200,Decadence Eau So Decadent,Marc Jacobs,Resinous,46
46200,Decadence Eau So Decadent,Marc Jacobs,Woody,44
1407,Marc Jacobs Marc Jacobs for women,Marc Jacobs,Floral,100
1407,Marc Jacobs Marc Jacobs for women,Marc Jacobs,Spicy,30
1407,Marc Jacobs Marc Jacobs for women,Marc Jacobs,Musky,29
1407,Marc Jacobs Marc Jacobs for women,Marc Jacobs,Sweet,28
3978,Daisy Black Edition,Marc Jacobs,Floral,100
3978,Daisy Black Edition,Marc Jacobs,Fresh,84
3978,Daisy Black Edition,Marc Jacobs,Sweet,80
3978,Daisy Black Edition,Marc Jacobs,Citrus,37
3978,Daisy Black Edition,Marc Jacobs,Woody,37
3978,Daisy Black Edition,Marc Jacobs,Fruity,36
3978,Daisy Black Edition,Marc Jacobs,Musky,31
8968,Bang,Marc Jacobs,Woody,100
8968,Bang,Marc Jacobs,Spicy,78
8968,Bang,Marc Jacobs,Resinous,67
8968,Bang,Marc Jacobs,Aromatic,45
8968,Bang,Marc Jacobs,Earthy/Smoky,42
8968,Bang,Marc Jacobs,Musky,32
78372,Perfect Eau de Toilette,Marc Jacobs,Floral,100
78372,Perfect Eau de Toilette,Marc Jacobs,Green,47
78372,Perfect Eau de Toilette,Marc Jacobs,Woody,41
78372,Perfect Eau de Toilette,Marc Jacobs,Spicy,34
78372,Perfect Eau de Toilette,Marc Jacobs,Aromatic,32
101528,Daisy Wild Eau So Intense,Marc Jacobs,Floral,100
101528,Daisy Wild Eau So Intense,Marc Jacobs,Fruity,66
101528,Daisy Wild Eau So Intense,Marc Jacobs,Green,40
101528,Daisy Wild Eau So Intense,Marc Jacobs,Resinous,39
101528,Daisy Wild Eau So Intense,Marc Jacobs,Woody,34
101528,Daisy Wild Eau So Intense,Marc Jacobs,Sweet,30
36641,Rain Splash 2016,Marc Jacobs,Fresh,100
36641,Rain Splash 2016,Marc Jacobs,Green,38
36641,Rain Splash 2016,Marc Jacobs,Sweet,37
36641,Rain Splash 2016,Marc Jacobs,Floral,36
36641,Rain Splash 2016,Marc Jacobs,Woody,35
36641,Rain Splash 2016,Marc Jacobs,Fruity,34
36641,Rain Splash 2016,Marc Jacobs,Citrus,26
36641,Rain Splash 2016,Marc Jacobs,Musky,25
36641,Rain Splash 2016,Marc Jacobs,Earthy/Smoky,24
276,CK One,Calvin Klein,Floral,100
276,CK One,Calvin Klein,Citrus,98
276,CK One,Calvin Klein,Green,71
276,CK One,Calvin Klein,Woody,55
276,CK One,Calvin Klein,Sweet,55
276,CK One,Calvin Klein,Fresh,52
276,CK One,Calvin Klein,Aromatic,52
276,CK One,Calvin Klein,Spicy,47
276,CK One,Calvin Klein,Musky,46
253,Euphoria,Calvin Klein,Floral,100
253,Euphoria,Calvin Klein,Sweet,92
253,Euphoria,Calvin Klein,Woody,77
253,Euphoria,Calvin Klein,Resinous,44
253,Euphoria,Calvin Klein,Fruity,42
253,Euphoria,Calvin Klein,Spicy,36
248,Obsession,Calvin Klein,Resinous,100
248,Obsession,Calvin Klein,Sweet,85
248,Obsession,Calvin Klein,Musky,79
248,Obsession,Calvin Klein,Spicy,53
248,Obsession,Calvin Klein,Woody,52
248,Obsession,Calvin Klein,Aromatic,43
248,Obsession,Calvin Klein,Earthy/Smoky,36
12520,CK One Shock For Him,Calvin Klein,Spicy,100
12520,CK One Shock For Him,Calvin Klein,Woody,77
12520,CK One Shock For Him,Calvin Klein,Earthy/Smoky,61
12520,CK One Shock For Him,Calvin Klein,Resinous,49
12520,CK One Shock For Him,Calvin Klein,Sweet,48
12520,CK One Shock For Him,Calvin Klein,Aromatic,42
12520,CK One Shock For Him,Calvin Klein,Floral,36
12520,CK One Shock For Him,Calvin Klein,Citrus,34
934,CK IN2U for Her,Calvin Klein,Sweet,100
934,CK IN2U for Her,Calvin Klein,Citrus,94
934,CK IN2U for Her,Calvin Klein,Aromatic,67
934,CK IN2U for Her,Calvin Klein,Spicy,66
934,CK IN2U for Her,Calvin Klein,Green,49
934,CK IN2U for Her,Calvin Klein,Woody,43
934,CK IN2U for Her,Calvin Klein,Resinous,42
257,Eternity,Calvin Klein,Floral,100
257,Eternity,Calvin Klein,Green,67
257,Eternity,Calvin Klein,Spicy,61
257,Eternity,Calvin Klein,Aromatic,37
257,Eternity,Calvin Klein,Sweet,32
257,Eternity,Calvin Klein,Fresh,27
257,Eternity,Calvin Klein,Citrus,27
275,CK be,Calvin Klein,Floral,100
275,CK be,Calvin Klein,Sweet,90
275,CK be,Calvin Klein,Green,74
275,CK be,Calvin Klein,Aromatic,60
275,CK be,Calvin Klein,Woody,58
275,CK be,Calvin Klein,Spicy,53
275,CK be,Calvin Klein,Musky,50
275,CK be,Calvin Klein,Citrus,47
258,Eternity For Men,Calvin Klein,Floral,100
258,Eternity For Men,Calvin Klein,Aromatic,88
258,Eternity For Men,Calvin Klein,Green,88
258,Eternity For Men,Calvin Klein,Citrus,71
258,Eternity For Men,Calvin Klein,Spicy,64
258,Eternity For Men,Calvin Klein,Woody,55
249,Obsession for Men,Calvin Klein,Spicy,100
249,Obsession for Men,Calvin Klein,Resinous,59
249,Obsession for Men,Calvin Klein,Sweet,50
249,Obsession for Men,Calvin Klein,Woody,37
249,Obsession for Men,Calvin Klein,Aromatic,34
249,Obsession for Men,Calvin Klein,Citrus,24
8840,Beauty,Calvin Klein,Floral,100
8840,Beauty,Calvin Klein,Musky,37
8840,Beauty,Calvin Klein,Woody,33
8840,Beauty,Calvin Klein,Aromatic,24
26372,Reveal,Calvin Klein,Musky,100
26372,Reveal,Calvin Klein,Fresh,87
26372,Reveal,Calvin Klein,Spicy,79
26372,Reveal,Calvin Klein,Woody,74
26372,Reveal,Calvin Klein,Sweet,67
26372,Reveal,Calvin Klein,Resinous,57
26372,Reveal,Calvin Klein,Floral,41
267,Truth,Calvin Klein,Floral,100
267,Truth,Calvin Klein,Sweet,75
267,Truth,Calvin Klein,Woody,58
267,Truth,Calvin Klein,Green,45
267,Truth,Calvin Klein,Citrus,40
267,Truth,Calvin Klein,Aromatic,34
267,Truth,Calvin Klein,Earthy/Smoky,33
267,Truth,Calvin Klein,Fresh,29
271,Escape,Calvin Klein,Green,100
271,Escape,Calvin Klein,Aromatic,69
271,Escape,Calvin Klein,Fruity,66
271,Escape,Calvin Klein,Floral,64
271,Escape,Calvin Klein,Sweet,54
271,Escape,Calvin Klein,Spicy,49
271,Escape,Calvin Klein,Fresh,48
271,Escape,Calvin Klein,Woody,43
271,Escape,Calvin Klein,Resinous,42
799,Euphoria Men,Calvin Klein,Spicy,100
799,Euphoria Men,Calvin Klein,Aromatic,46
799,Euphoria Men,Calvin Klein,Woody,43
799,Euphoria Men,Calvin Klein,Green,37
799,Euphoria Men,Calvin Klein,Fresh,34
799,Euphoria Men,Calvin Klein,Resinous,32
12519,CK One Shock For Her,Calvin Klein,Sweet,100
12519,CK One Shock For Her,Calvin Klein,Fruity,27
12519,CK One Shock For Her,Calvin Klein,Floral,21
12519,CK One Shock For Her,Calvin Klein,Spicy,17
12519,CK One Shock For Her,Calvin Klein,Musky,12
933,CK IN2U for Him,Calvin Klein,Sweet,100
933,CK IN2U for Him,Calvin Klein,Spicy,93
933,CK IN2U for Him,Calvin Klein,Aromatic,83
933,CK IN2U for Him,Calvin Klein,Citrus,67
933,CK IN2U for Him,Calvin Klein,Woody,60
933,CK IN2U for Him,Calvin Klein,Green,47
933,CK IN2U for Him,Calvin Klein,Musky,45
3592,Secret Obsession,Calvin Klein,Floral,100
3592,Secret Obsession,Calvin Klein,Sweet,67
3592,Secret Obsession,Calvin Klein,Woody,48
3592,Secret Obsession,Calvin Klein,Spicy,47
3592,Secret Obsession,Calvin Klein,Fruity,36
3592,Secret Obsession,Calvin Klein,Resinous,34
3592,Secret Obsession,Calvin Klein,Musky,24
259,Eternity Moment,Calvin Klein,Floral,100
259,Eternity Moment,Calvin Klein,Fresh,69
259,Eternity Moment,Calvin Klein,Fruity,61
259,Eternity Moment,Calvin Klein,Woody,25
259,Eternity Moment,Calvin Klein,Musky,24
259,Eternity Moment,Calvin Klein,Sweet,24
255,Contradiction,Calvin Klein,Floral,100
255,Contradiction,Calvin Klein,Sweet,46
255,Contradiction,Calvin Klein,Woody,35
255,Contradiction,Calvin Klein,Fresh,29
255,Contradiction,Calvin Klein,Spicy,23
255,Contradiction,Calvin Klein,Musky,21
255,Contradiction,Calvin Klein,Aromatic,20
32563,CK2,Calvin Klein,Fresh,100
32563,CK2,Calvin Klein,Spicy,26
32563,CK2,Calvin Klein,Floral,23
32563,CK2,Calvin Klein,Woody,23
32563,CK2,Calvin Klein,Green,22
32563,CK2,Calvin Klein,Sweet,19
32563,CK2,Calvin Klein,Earthy/Smoky,18
59021,CK Everyone Eau de Toilette,Calvin Klein,Fresh,100
59021,CK Everyone Eau de Toilette,Calvin Klein,Sweet,54
59021,CK Everyone Eau de Toilette,Calvin Klein,Citrus,51
59021,CK Everyone Eau de Toilette,Calvin Klein,Spicy,37
59021,CK Everyone Eau de Toilette,Calvin Klein,Musky,33
59021,CK Everyone Eau de Toilette,Calvin Klein,Woody,31
59021,CK Everyone Eau de Toilette,Calvin Klein,Green,30
250,Obsession Night Woman,Calvin Klein,Sweet,100
250,Obsession Night Woman,Calvin Klein,Resinous,74
250,Obsession Night Woman,Calvin Klein,Floral,54
250,Obsession Night Woman,Calvin Klein,Citrus,53
250,Obsession Night Woman,Calvin Klein,Woody,46
250,Obsession Night Woman,Calvin Klein,Musky,38
250,Obsession Night Woman,Calvin Klein,Fresh,24
13962,Sheer Beauty,Calvin Klein,Sweet,100
13962,Sheer Beauty,Calvin Klein,Floral,71
13962,Sheer Beauty,Calvin Klein,Fruity,52
13962,Sheer Beauty,Calvin Klein,Fresh,39
13962,Sheer Beauty,Calvin Klein,Citrus,38
13962,Sheer Beauty,Calvin Klein,Musky,30
13962,Sheer Beauty,Calvin Klein,Spicy,27
42944,CK All,Calvin Klein,Floral,100
42944,CK All,Calvin Klein,Citrus,75
42944,CK All,Calvin Klein,Aromatic,40
42944,CK All,Calvin Klein,Green,38
42944,CK All,Calvin Klein,Fruity,34
42944,CK All,Calvin Klein,Spicy,34
272,Escape for Men,Calvin Klein,Fresh,100
272,Escape for Men,Calvin Klein,Aromatic,50
272,Escape for Men,Calvin Klein,Woody,50
272,Escape for Men,Calvin Klein,Spicy,34
272,Escape for Men,Calvin Klein,Citrus,27
272,Escape for Men,Calvin Klein,Fruity,25
272,Escape for Men,Calvin Klein,Sweet,23
456,Lolita Lempicka Lolita Lempicka for women,Lolita Lempicka,Sweet,100
456,Lolita Lempicka Lolita Lempicka for women,Lolita Lempicka,Spicy,74
456,Lolita Lempicka Lolita Lempicka for women,Lolita Lempicka,Floral,74
456,Lolita Lempicka Lolita Lempicka for women,Lolita Lempicka,Fruity,22
456,Lolita Lempicka Lolita Lempicka for women,Lolita Lempicka,Woody,19
455,L de Lolita Lempicka,Lolita Lempicka,Sweet,100
455,L de Lolita Lempicka,Lolita Lempicka,Spicy,80
455,L de Lolita Lempicka,Lolita Lempicka,Citrus,36
455,L de Lolita Lempicka,Lolita Lempicka,Green,22
455,L de Lolita Lempicka,Lolita Lempicka,Woody,20
51385,LolitaLand,Lolita Lempicka,Sweet,100
51385,LolitaLand,Lolita Lempicka,Fruity,43
51385,LolitaLand,Lolita Lempicka,Citrus,34
51385,LolitaLand,Lolita Lempicka,Spicy,22
6433,Si Lolita,Lolita Lempicka,Sweet,100
6433,Si Lolita,Lolita Lempicka,Resinous,88
6433,Si Lolita,Lolita Lempicka,Spicy,66
6433,Si Lolita,Lolita Lempicka,Aromatic,58
6433,Si Lolita,Lolita Lempicka,Floral,54
6433,Si Lolita,Lolita Lempicka,Citrus,52
6433,Si Lolita,Lolita Lempicka,Musky,39
6433,Si Lolita,Lolita Lempicka,Woody,38
28177,Sweet,Lolita Lempicka,Sweet,100
28177,Sweet,Lolita Lempicka,Fruity,21
28177,Sweet,Lolita Lempicka,Musky,17
28177,Sweet,Lolita Lempicka,Floral,13
55323,Green Lover,Lolita Lempicka,Sweet,100
55323,Green Lover,Lolita Lempicka,Aromatic,78
55323,Green Lover,Lolita Lempicka,Spicy,54
55323,Green Lover,Lolita Lempicka,Green,48
55323,Green Lover,Lolita Lempicka,Woody,48
55323,Green Lover,Lolita Lempicka,Citrus,40
458,Au Masculin,Lolita Lempicka,Sweet,100
458,Au Masculin,Lolita Lempicka,Spicy,83
458,Au Masculin,Lolita Lempicka,Resinous,41
458,Au Masculin,Lolita Lempicka,Woody,29
458,Au Masculin,Lolita Lempicka,Aromatic,24
458,Au Masculin,Lolita Lempicka,Fruity,21
45838,Mon Premier Parfum,Lolita Lempicka,Sweet,100
45838,Mon Premier Parfum,Lolita Lempicka,Spicy,58
45838,Mon Premier Parfum,Lolita Lempicka,Floral,39
45838,Mon Premier Parfum,Lolita Lempicka,Fruity,26
45838,Mon Premier Parfum,Lolita Lempicka,Woody,16
3004,Fleur Defendue,Lolita Lempicka,Sweet,100
3004,Fleur Defendue,Lolita Lempicka,Floral,50
3004,Fleur Defendue,Lolita Lempicka,Fruity,37
3004,Fleur Defendue,Lolita Lempicka,Musky,18
3004,Fleur Defendue,Lolita Lempicka,Spicy,18
3005,Fleur de Corail,Lolita Lempicka,Sweet,100
3005,Fleur de Corail,Lolita Lempicka,Floral,90
3005,Fleur de Corail,Lolita Lempicka,Citrus,87
3005,Fleur de Corail,Lolita Lempicka,Fruity,61
3005,Fleur de Corail,Lolita Lempicka,Resinous,58
3005,Fleur de Corail,Lolita Lempicka,Woody,52
3005,Fleur de Corail,Lolita Lempicka,Musky,48
3005,Fleur de Corail,Lolita Lempicka,Spicy,46
3005,Fleur de Corail,Lolita Lempicka,Fresh,41
18761,Elle L'aime,Lolita Lempicka,Sweet,100
18761,Elle L'aime,Lolita Lempicka,Floral,40
18761,Elle L'aime,Lolita Lempicka,Citrus,32
18761,Elle L'aime,Lolita Lempicka,Woody,22
18761,Elle L'aime,Lolita Lempicka,Resinous,16
18761,Elle L'aime,Lolita Lempicka,Spicy,16
11909,Le Premier Parfum,Lolita Lempicka,Sweet,100
11909,Le Premier Parfum,Lolita Lempicka,Floral,69
11909,Le Premier Parfum,Lolita Lempicka,Spicy,68
11909,Le Premier Parfum,Lolita Lempicka,Fruity,25
11909,Le Premier Parfum,Lolita Lempicka,Musky,20
59837,Original,Lolita Lempicka,Sweet,100
59837,Original,Lolita Lempicka,Spicy,82
59837,Original,Lolita Lempicka,Floral,26
59837,Original,Lolita Lempicka,Musky,26
59837,Original,Lolita Lempicka,Resinous,22
59837,Original,Lolita Lempicka,Earthy/Smoky,22
59837,Original,Lolita Lempicka,Woody,21
14715,L'Eau en Blanc,Lolita Lempicka,Sweet,100
14715,L'Eau en Blanc,Lolita Lempicka,Floral,69
14715,L'Eau en Blanc,Lolita Lempicka,Fruity,37
14715,L'Eau en Blanc,Lolita Lempicka,Musky,20
13295,Midnight Couture Black Eau de Minuit,Lolita Lempicka,Sweet,100
13295,Midnight Couture Black Eau de Minuit,Lolita Lempicka,Spicy,95
13295,Midnight Couture Black Eau de Minuit,Lolita Lempicka,Resinous,79
13295,Midnight Couture Black Eau de Minuit,Lolita Lempicka,Floral,52
56905,Oh Ma Biche,Lolita Lempicka,Citrus,100
56905,Oh Ma Biche,Lolita Lempicka,Sweet,71
56905,Oh Ma Biche,Lolita Lempicka,Fruity,56
56905,Oh Ma Biche,Lolita Lempicka,Aromatic,38
50183,Lempicka Homme,Lolita Lempicka,Sweet,100
50183,Lempicka Homme,Lolita Lempicka,Spicy,65
50183,Lempicka Homme,Lolita Lempicka,Woody,25
50183,Lempicka Homme,Lolita Lempicka,Musky,21
50183,Lempicka Homme,Lolita Lempicka,Floral,18
50183,Lempicka Homme,Lolita Lempicka,Fruity,17
39303,So Sweet,Lolita Lempicka,Sweet,100
39303,So Sweet,Lolita Lempicka,Fruity,88
39303,So Sweet,Lolita Lempicka,Floral,71
39303,So Sweet,Lolita Lempicka,Musky,49
39303,So Sweet,Lolita Lempicka,Woody,37
39303,So Sweet,Lolita Lempicka,Resinous,34
39303,So Sweet,Lolita Lempicka,Citrus,29
69011,Le Parfum 2021,Lolita Lempicka,Sweet,100
69011,Le Parfum 2021,Lolita Lempicka,Spicy,84
69011,Le Parfum 2021,Lolita Lempicka,Floral,80
69011,Le Parfum 2021,Lolita Lempicka,Musky,31
69011,Le Parfum 2021,Lolita Lempicka,Fruity,30
16183,Illusions Noires Si Lolita Eau de Minuit,Lolita Lempicka,Sweet,100
16183,Illusions Noires Si Lolita Eau de Minuit,Lolita Lempicka,Resinous,56
16183,Illusions Noires Si Lolita Eau de Minuit,Lolita Lempicka,Woody,55
16183,Illusions Noires Si Lolita Eau de Minuit,Lolita Lempicka,Spicy,51
16183,Illusions Noires Si Lolita Eau de Minuit,Lolita Lempicka,Floral,40
17936,L’Eau Jolie,Lolita Lempicka,Fresh,100
17936,L’Eau Jolie,Lolita Lempicka,Sweet,98
17936,L’Eau Jolie,Lolita Lempicka,Fruity,97
17936,L’Eau Jolie,Lolita Lempicka,Floral,81
17936,L’Eau Jolie,Lolita Lempicka,Musky,60
17936,L’Eau Jolie,Lolita Lempicka,Woody,49
457,Eau de Toilette,Lolita Lempicka,Floral,100
457,Eau de Toilette,Lolita Lempicka,Sweet,69
457,Eau de Toilette,Lolita Lempicka,Musky,27
457,Eau de Toilette,Lolita Lempicka,Fruity,24
457,Eau de Toilette,Lolita Lempicka,Woody,22
457,Eau de Toilette,Lolita Lempicka,Earthy/Smoky,22
11919,Si Lolita Eau de Toilette,Lolita Lempicka,Floral,100
11919,Si Lolita Eau de Toilette,Lolita Lempicka,Sweet,87
11919,Si Lolita Eau de Toilette,Lolita Lempicka,Spicy,82
11919,Si Lolita Eau de Toilette,Lolita Lempicka,Musky,46
11919,Si Lolita Eau de Toilette,Lolita Lempicka,Fruity,36
11919,Si Lolita Eau de Toilette,Lolita Lempicka,Citrus,31
16182,Illusions Noires Le Premier Parfum Eau de Minuit,Lolita Lempicka,Sweet,100
16182,Illusions Noires Le Premier Parfum Eau de Minuit,Lolita Lempicka,Resinous,78
16182,Illusions Noires Le Premier Parfum Eau de Minuit,Lolita Lempicka,Floral,74
16182,Illusions Noires Le Premier Parfum Eau de Minuit,Lolita Lempicka,Spicy,69
48837,Mon Eau,Lolita Lempicka,Sweet,100
48837,Mon Eau,Lolita Lempicka,Floral,89
48837,Mon Eau,Lolita Lempicka,Spicy,84
48837,Mon Eau,Lolita Lempicka,Fruity,70
48837,Mon Eau,Lolita Lempicka,Citrus,45
48837,Mon Eau,Lolita Lempicka,Musky,40
48837,Mon Eau,Lolita Lempicka,Woody,36
792,Black,Ferrari,Sweet,100
792,Black,Ferrari,Spicy,65
792,Black,Ferrari,Fruity,45
792,Black,Ferrari,Citrus,31
792,Black,Ferrari,Resinous,24
792,Black,Ferrari,Woody,24
792,Black,Ferrari,Floral,23
30258,Bright Neroli,Ferrari,Citrus,100
30258,Bright Neroli,Ferrari,Floral,67
30258,Bright Neroli,Ferrari,Aromatic,51
30258,Bright Neroli,Ferrari,Fresh,49
30258,Bright Neroli,Ferrari,Spicy,48
30259,Noble Fig,Ferrari,Sweet,100
30259,Noble Fig,Ferrari,Green,93
30259,Noble Fig,Ferrari,Fresh,71
30259,Noble Fig,Ferrari,Spicy,61
30259,Noble Fig,Ferrari,Aromatic,58
30259,Noble Fig,Ferrari,Woody,56
30259,Noble Fig,Ferrari,Floral,53
30259,Noble Fig,Ferrari,Citrus,52
30259,Noble Fig,Ferrari,Musky,49
14789,Essence Oud,Ferrari,Woody,100
14789,Essence Oud,Ferrari,Resinous,80
14789,Essence Oud,Ferrari,Spicy,80
14789,Essence Oud,Ferrari,Floral,74
14789,Essence Oud,Ferrari,Aromatic,38
14789,Essence Oud,Ferrari,Musky,28
18901,Leather Essence,Ferrari,Woody,100
18901,Leather Essence,Ferrari,Spicy,88
18901,Leather Essence,Ferrari,Sweet,36
18901,Leather Essence,Ferrari,Musky,26
18901,Leather Essence,Ferrari,Citrus,26
18901,Leather Essence,Ferrari,Earthy/Smoky,24
25064,Scuderia Ferrari Black,Ferrari,Sweet,100
25064,Scuderia Ferrari Black,Ferrari,Spicy,87
25064,Scuderia Ferrari Black,Ferrari,Fruity,56
25064,Scuderia Ferrari Black,Ferrari,Citrus,40
25064,Scuderia Ferrari Black,Ferrari,Fresh,36
25064,Scuderia Ferrari Black,Ferrari,Green,30
25064,Scuderia Ferrari Black,Ferrari,Woody,28
5888,Uomo,Ferrari,Woody,100
5888,Uomo,Ferrari,Spicy,45
5888,Uomo,Ferrari,Citrus,34
5888,Uomo,Ferrari,Aromatic,33
5888,Uomo,Ferrari,Resinous,27
5888,Uomo,Ferrari,Musky,26
5888,Uomo,Ferrari,Earthy/Smoky,21
39894,Radiant Bergamot,Ferrari,Spicy,100
39894,Radiant Bergamot,Ferrari,Citrus,81
39894,Radiant Bergamot,Ferrari,Aromatic,67
39894,Radiant Bergamot,Ferrari,Woody,51
39894,Radiant Bergamot,Ferrari,Earthy/Smoky,42
44054,Scuderia Ferrari Forte,Ferrari,Sweet,100
44054,Scuderia Ferrari Forte,Ferrari,Spicy,85
44054,Scuderia Ferrari Forte,Ferrari,Fruity,72
44054,Scuderia Ferrari Forte,Ferrari,Woody,36
44054,Scuderia Ferrari Forte,Ferrari,Fresh,35
44054,Scuderia Ferrari Forte,Ferrari,Floral,33
44054,Scuderia Ferrari Forte,Ferrari,Citrus,33
30257,Pure Lavender,Ferrari,Spicy,100
30257,Pure Lavender,Ferrari,Aromatic,60
30257,Pure Lavender,Ferrari,Floral,54
30257,Pure Lavender,Ferrari,Green,40
30257,Pure Lavender,Ferrari,Woody,38
30257,Pure Lavender,Ferrari,Citrus,35
30257,Pure Lavender,Ferrari,Sweet,32
30257,Pure Lavender,Ferrari,Musky,30
25061,Scuderia Ferrari Red,Ferrari,Green,100
25061,Scuderia Ferrari Red,Ferrari,Citrus,89
25061,Scuderia Ferrari Red,Ferrari,Spicy,72
25061,Scuderia Ferrari Red,Ferrari,Aromatic,68
25061,Scuderia Ferrari Red,Ferrari,Woody,56
25061,Scuderia Ferrari Red,Ferrari,Floral,53
25061,Scuderia Ferrari Red,Ferrari,Sweet,44
15961,Silver Essence,Ferrari,Spicy,100
15961,Silver Essence,Ferrari,Woody,75
15961,Silver Essence,Ferrari,Resinous,49
15961,Silver Essence,Ferrari,Earthy/Smoky,35
15961,Silver Essence,Ferrari,Sweet,29
15961,Silver Essence,Ferrari,Aromatic,28
3341,Light Essence,Ferrari,Floral,100
3341,Light Essence,Ferrari,Citrus,83
3341,Light Essence,Ferrari,Fruity,57
3341,Light Essence,Ferrari,Fresh,54
3341,Light Essence,Ferrari,Green,42
3341,Light Essence,Ferrari,Woody,38
3341,Light Essence,Ferrari,Aromatic,38
25062,Scuderia Ferrari Racing Red,Ferrari,Spicy,100
25062,Scuderia Ferrari Racing Red,Ferrari,Woody,78
25062,Scuderia Ferrari Racing Red,Ferrari,Aromatic,68
25062,Scuderia Ferrari Racing Red,Ferrari,Citrus,59
25062,Scuderia Ferrari Racing Red,Ferrari,Floral,55
25062,Scuderia Ferrari Racing Red,Ferrari,Fresh,47
25062,Scuderia Ferrari Racing Red,Ferrari,Green,45
